ticker,earnings_date,eps_estimate,reported_eps,eps_surprise_pct,is_confirmed
BWFG,2023-01-25,1.29,1.04,-19.38,True
BWFG,2022-10-26,1.03,1.18,14.56,True
BWFG,2022-07-27,1.02,1.55,51.22,True
BWFG,2022-04-27,0.91,1.04,14.92,True
BWFG,2022-01-26,0.87,0.99,14.45,True
BWFG,2021-10-27,0.82,0.87,6.1,True
BWFG,2021-07-28,0.73,0.79,8.97,True
BWFG,2021-04-28,0.59,0.71,20.34,True
BWFG,2021-01-27,0.31,0.37,22.62,True
BWFG,2020-10-28,0.31,0.38,24.59,True
BWFG,2020-07-28,0.24,0.16,-33.33,True
BWIN,2026-08-04,0.48,,,False
BWIN,2026-05-04,0.63,0.63,0.44,True
BWIN,2026-02-26,-0.25,-0.37,-50.41,True
BWIN,2025-11-04,0.31,0.31,-0.57,True
BWIN,2025-08-05,0.42,0.42,1.03,True
BWIN,2025-05-06,0.65,0.65,0.33,True
BWIN,2025-02-25,0.26,0.27,5.59,True
BWIN,2024-11-04,0.34,0.33,-3.78,True
BWIN,2024-08-06,0.33,0.34,2.84,True
BWIN,2024-05-07,0.52,0.56,7.28,True
BWIN,2024-02-28,0.11,0.14,21.79,True
BWIN,2023-11-07,0.27,0.29,5.87,True
BWIN,2023-08-09,0.27,0.27,0.73,True
BWIN,2023-05-09,0.41,0.42,3.36,True
BWIN,2023-02-28,0.1,0.12,18.66,True
BWIN,2022-11-07,0.16,0.18,9.57,True
BWIN,2022-08-09,0.19,0.23,18.01,True
BWIN,2022-05-10,0.51,0.5,-2.67,True
BWIN,2022-03-01,0.09,0.1,16.4,True
BWIN,2021-11-08,0.11,0.11,0.84,True
BWIN,2021-08-09,0.09,0.14,55.69,True
BWIN,2021-05-10,0.4,0.44,10.0,True
BWIN,2021-03-11,0.05,0.06,19.28,True
BWIN,2020-11-12,0.1,0.11,10.55,True
BWIN,2020-08-13,0.08,0.1,22.88,True
BWMN,2026-08-05,0.53,,,False
BWMN,2026-05-05,0.21,0.14,-32.57,True
BWMN,2026-03-04,0.39,0.45,15.19,True
BWMN,2025-11-05,0.46,0.61,32.03,True
BWMN,2025-08-06,0.23,0.55,143.36,True
BWMN,2025-05-06,0.09,0.07,-20.75,True
BWMN,2025-03-11,0.28,0.71,151.77,True
BWMN,2024-11-06,0.39,0.3,-23.08,True
BWMN,2024-08-06,0.29,-0.03,-110.4,True
BWMN,2024-05-06,0.06,0.2,252.92,True
BWMN,2024-03-11,-0.04,0.31,875.0,True
BWMN,2023-11-05,0.06,0.34,518.18,True
BWMN,2023-08-07,0.14,-0.04,-127.14,True
BWMN,2023-05-08,-0.08,0.07,191.25,True
BWMN,2023-03-10,0.08,0.12,51.38,True
BWMN,2022-11-14,0.05,0.25,400.0,True
BWMN,2022-08-12,0.04,-0.03,-185.71,True
BWMN,2022-05-11,-0.04,0.12,400.0,True
BWMN,2022-03-20,-0.07,-0.05,31.81,True
BWMN,2021-11-10,-0.03,0.03,200.0,True
BWMN,2021-08-11,0.07,0.12,65.0,True
BWMN,2021-06-10,-0.01,0.16,1742.7,True
BWXT,2026-08-03,1.05,,,False
BWXT,2026-05-04,0.93,1.12,20.99,True
BWXT,2026-02-23,0.9,1.01,12.64,True
BWXT,2025-11-03,0.86,0.89,3.73,True
BWXT,2025-08-04,0.79,1.02,28.67,True
BWXT,2025-05-05,0.76,0.91,19.04,True
BWXT,2025-02-24,0.82,0.92,12.62,True
BWXT,2024-11-04,0.77,0.83,7.13,True
BWXT,2024-08-05,0.74,0.82,10.67,True
BWXT,2024-05-06,0.69,0.76,10.81,True
BWXT,2024-02-27,0.93,1.01,8.94,True
BWXT,2023-11-01,0.63,0.67,6.1,True
BWXT,2023-08-03,0.6,0.65,9.12,True
BWXT,2023-05-08,0.62,0.7,13.69,True
BWXT,2023-02-23,0.93,0.93,0.46,True
BWXT,2022-11-07,0.71,0.69,-3.4,True
BWXT,2022-08-08,0.75,0.82,9.82,True
BWXT,2022-05-09,0.66,0.69,4.28,True
BWXT,2022-02-22,0.93,0.95,1.79,True
BWXT,2021-11-01,0.79,0.63,-21.08,True
BWXT,2021-08-02,0.72,0.62,-13.74,True
BWXT,2021-05-03,0.71,0.73,2.46,True
BWXT,2021-02-22,0.71,0.74,3.6,True
BWXT,2020-11-02,0.66,0.79,19.57,True
BWXT,2020-08-03,0.56,0.71,27.44,True
BY,2026-07-23,0.78,,,False
BY,2026-04-23,0.75,0.83,10.96,True
BY,2026-01-22,0.72,0.76,6.05,True
BY,2025-10-23,0.72,0.83,15.28,True
BY,2025-07-24,0.67,0.75,12.5,True
BY,2025-04-24,0.62,0.65,4.28,True
BY,2025-01-23,0.61,0.69,13.74,True
BY,2024-10-24,0.65,0.69,6.43,True
BY,2024-07-25,0.63,0.68,7.94,True
BY,2024-04-25,0.64,0.7,10.06,True
BY,2024-01-25,0.67,0.73,8.63,True
BY,2023-10-26,0.63,0.77,22.22,True
BY,2023-07-27,0.63,0.7,12.0,True
BY,2023-04-27,0.63,0.65,4.0,True
BY,2023-01-26,0.59,0.67,12.92,True
BY,2022-10-27,0.58,0.61,5.78,True
BY,2022-07-28,0.52,0.54,3.45,True
BY,2022-04-28,0.47,0.58,23.4,True
BY,2022-01-27,0.58,0.69,19.79,True
BY,2021-10-28,0.56,0.69,22.78,True
BY,2021-07-29,0.46,0.77,66.49,True
BY,2021-04-29,0.36,0.57,57.46,True
BY,2021-01-28,0.27,0.38,40.74,True
BY,2020-10-22,0.21,0.34,65.05,True
BY,2020-07-23,0.04,0.24,531.58,True
BXMT,2026-07-29,0.36,,,False
BXMT,2026-04-29,0.35,0.21,-40.28,True
BXMT,2026-02-11,0.27,-2.07,-866.7,True
BXMT,2025-10-29,0.27,0.24,-12.49,True
BXMT,2025-07-30,0.26,0.19,-28.05,True
BXMT,2025-04-30,0.28,0.17,-39.29,True
BXMT,2025-02-12,-0.87,-1.25,-43.43,True
BXMT,2024-10-23,0.34,0.39,15.34,True
BXMT,2024-07-24,0.46,0.49,6.95,True
BXMT,2024-04-24,0.44,0.33,-24.88,True
BXMT,2024-02-14,0.62,0.69,10.45,True
BXMT,2023-10-25,0.69,0.78,12.85,True
BXMT,2023-07-26,0.66,0.79,19.71,True
BXMT,2023-04-26,0.74,0.79,6.09,True
BXMT,2023-02-08,0.72,0.87,20.96,True
BXMT,2022-10-26,0.67,0.71,6.33,True
BXMT,2022-07-27,0.63,0.67,6.55,True
BXMT,2022-04-27,0.64,0.62,-2.38,True
BXMT,2022-02-09,0.62,0.78,25.6,True
BXMT,2021-10-27,0.62,0.63,2.29,True
BXMT,2021-07-28,0.59,0.61,2.68,True
BXMT,2021-04-28,0.59,0.59,-0.83,True
BXMT,2021-02-10,0.61,0.6,-2.4,True
BXMT,2020-10-29,0.58,0.63,9.49,True
BXMT,2020-07-29,0.56,0.62,11.69,True
BXC,2026-08-04,0.46,,,False
BXC,2026-05-05,-0.72,0.21,129.17,True
BXC,2026-02-24,-0.42,-0.47,-11.24,True
BXC,2025-11-04,0.33,0.2,-38.46,True
BXC,2025-07-29,0.62,0.54,-12.9,True
BXC,2025-04-29,0.27,0.27,1.89,True
BXC,2025-02-18,0.52,0.61,17.31,True
BXC,2024-10-29,1.23,1.95,59.18,True
BXC,2024-07-30,1.75,1.68,-3.72,True
BXC,2024-04-30,1.35,2.14,58.52,True
BXC,2024-02-20,1.67,2.94,76.31,True
BXC,2023-10-31,2.85,2.98,4.56,True
BXC,2023-08-01,3.38,2.7,-20.0,True
BXC,2023-05-02,2.48,2.53,2.1,True
BXC,2023-02-21,3.71,3.69,-0.54,True
BXC,2022-11-01,6.1,6.38,4.59,True
BXC,2022-08-02,6.9,7.48,8.41,True
BXC,2022-05-03,9.61,13.19,37.32,True
BXC,2022-02-22,4.04,7.3,80.69,True
BXC,2021-11-02,3.14,4.74,50.96,True
BXC,2021-08-03,4.52,11.61,156.86,True
BXC,2021-05-04,2.09,6.28,200.48,True
BXC,2021-03-03,0.66,2.04,209.09,True
BXC,2020-10-28,0.89,5.72,542.7,True
BXC,2020-08-03,-0.41,0.71,273.17,True
BX,2026-07-23,1.35,,,False
BX,2026-04-23,1.34,1.36,1.69,True
BX,2026-01-29,1.54,1.75,13.92,True
BX,2025-10-23,1.23,1.52,23.89,True
BX,2025-07-24,1.1,1.21,9.81,True
BX,2025-04-17,1.06,1.09,3.11,True
BX,2025-01-30,1.47,1.69,15.23,True
BX,2024-10-17,0.91,1.01,10.47,True
BX,2024-07-18,0.98,0.96,-2.34,True
BX,2024-04-17,0.97,0.98,1.27,True
BX,2024-01-25,0.95,1.11,16.94,True
BX,2023-10-19,1.01,0.94,-7.31,True
BX,2023-07-20,0.92,0.93,0.59,True
BX,2023-04-19,0.95,0.97,1.82,True
BX,2023-01-26,0.95,1.07,13.12,True
BX,2022-10-20,1.0,1.06,6.45,True
BX,2022-07-21,1.44,1.49,3.57,True
BX,2022-04-21,1.05,1.55,46.96,True
BX,2022-01-27,1.4,1.71,22.16,True
BX,2021-10-21,0.92,1.28,39.3,True
BX,2021-07-22,0.78,0.82,5.09,True
BX,2021-04-22,0.76,0.96,26.94,True
BX,2021-01-27,0.91,1.13,24.7,True
BX,2020-10-28,0.56,0.63,12.13,True
BX,2020-07-23,0.44,0.43,-1.29,True
BXP,2026-07-28,0.43,,,False
BXP,2026-04-28,0.28,0.55,97.57,True
BXP,2026-01-27,0.51,0.68,34.57,True
BXP,2025-10-28,0.39,-0.36,-194.03,True
BXP,2025-07-29,0.42,0.56,33.62,True
BXP,2025-04-29,0.33,0.4,22.55,True
BXP,2025-01-28,0.44,0.71,59.21,True
BXP,2024-10-29,0.48,0.51,6.42,True
BXP,2024-07-30,0.45,0.5,11.96,True
BXP,2024-04-30,0.47,0.44,-6.39,True
BXP,2024-01-30,0.62,0.57,-6.85,True
BXP,2023-11-01,0.63,-0.71,-212.43,True
BXP,2023-08-01,0.59,0.65,11.33,True
BXP,2023-04-25,0.48,0.48,-0.05,True
BXP,2023-01-31,0.64,0.34,-46.42,True
BXP,2022-10-25,0.73,0.64,-12.99,True
BXP,2022-07-26,0.78,0.84,7.62,True
BXP,2022-05-02,0.65,0.78,19.6,True
BXP,2022-01-25,0.5,0.72,44.44,True
BXP,2021-10-26,0.62,0.69,11.16,True
BXP,2021-07-27,0.58,0.71,23.41,True
BXP,2021-04-27,0.56,0.59,4.98,True
BXP,2021-01-26,0.58,0.62,7.47,True
BXP,2020-10-27,0.53,0.58,9.02,True
BXP,2020-07-28,0.52,0.74,43.22,True
BYD,2026-07-23,1.9,,,False
BYD,2026-04-23,1.71,1.6,-6.65,True
BYD,2026-02-05,1.94,2.21,14.18,True
BYD,2025-10-23,1.63,1.72,5.84,True
BYD,2025-07-24,1.67,1.87,12.18,True
BYD,2025-04-24,1.52,1.62,6.32,True
BYD,2025-02-06,1.79,1.96,9.3,True
BYD,2024-10-24,1.4,1.52,8.7,True
BYD,2024-07-25,1.49,1.58,6.11,True
BYD,2024-04-25,1.59,1.51,-4.88,True
BYD,2024-02-08,1.49,1.66,11.75,True
BYD,2023-10-24,1.47,1.36,-7.31,True
BYD,2023-07-27,1.65,1.58,-4.03,True
BYD,2023-04-25,1.54,1.71,11.06,True
BYD,2023-02-02,1.49,1.72,15.75,True
BYD,2022-10-25,1.32,1.48,11.82,True
BYD,2022-07-26,1.39,1.48,6.85,True
BYD,2022-04-26,1.21,1.4,15.59,True
BYD,2022-02-03,1.25,1.35,8.41,True
BYD,2021-10-26,1.26,1.3,3.33,True
BYD,2021-07-27,0.92,1.54,67.1,True
BYD,2021-04-27,0.46,0.93,102.87,True
BYD,2021-02-16,0.41,0.46,12.61,True
BYD,2020-10-26,0.23,0.38,67.75,True
BYD,2020-07-28,-1.47,-0.98,33.46,True
BYND,2026-05-06,-0.1,,,False
BYND,2026-03-31,-0.1,-0.5,-387.22,True
BYND,2025-11-10,-0.43,-0.47,-8.86,True
BYND,2025-08-06,-0.39,-0.4,-3.22,True
BYND,2025-05-07,-0.47,-0.67,-41.29,True
BYND,2025-02-26,-0.45,-0.65,-44.33,True
BYND,2024-11-06,-0.47,-0.41,12.32,True
BYND,2024-08-07,-0.52,-0.53,-1.41,True
BYND,2024-05-08,-0.66,-0.72,-8.43,True
BYND,2024-02-27,-0.89,-0.92,-3.09,True
BYND,2023-11-08,-0.88,-1.09,-23.54,True
BYND,2023-08-07,-0.84,-0.83,0.76,True
BYND,2023-05-10,-1.02,-0.92,9.9,True
BYND,2023-02-23,-1.2,-1.05,12.21,True
BYND,2022-11-09,-1.15,-1.6,-39.33,True
BYND,2022-08-04,-1.14,-1.53,-34.18,True
BYND,2022-05-11,-0.98,-1.58,-61.3,True
BYND,2022-02-24,-0.68,-1.27,-85.77,True
BYND,2021-11-10,-0.39,-0.87,-122.71,True
BYND,2021-08-05,-0.23,-0.31,-33.39,True
BYND,2021-05-06,-0.2,-0.42,-109.51,True
BYND,2021-02-25,-0.12,-0.34,-181.83,True
BYND,2020-11-09,0.06,-0.28,-589.0,True
BYND,2020-08-04,-0.02,-0.02,-7.07,True
BYND,2020-05-05,-0.08,0.06,181.87,True
BYRN,2026-07-09,-0.12,,,False
BYRN,2026-04-09,0.05,0.07,40.0,True
BYRN,2026-02-05,0.13,0.14,5.66,True
BYRN,2025-10-09,0.05,0.12,130.6,True
BYRN,2025-07-10,0.07,0.1,42.86,True
BYRN,2025-04-10,0.02,0.11,607.33,True
BYRN,2025-02-07,0.05,0.41,720.0,True
BYRN,2024-10-09,-0.01,0.04,500.0,True
BYRN,2024-07-09,-0.01,0.09,1000.0,True
BYRN,2024-04-05,-0.08,0.05,161.19,True
BYRN,2024-02-14,-0.04,-0.01,87.15,True
BYRN,2023-10-12,-0.03,0.03,203.0,True
BYRN,2023-07-11,0.01,0.03,174.0,True
BYRN,2023-04-14,-0.09,-0.03,64.95,True
BYRN,2023-02-09,0.03,0.06,100.0,True
BYRN,2022-10-03,0.02,-0.01,-142.86,True
BYRN,2022-07-07,-0.04,-0.05,-42.86,True
BYRN,2022-04-06,-0.07,-0.07,6.67,True
BYRN,2022-02-11,-0.04,-0.06,-63.62,True
BYRN,2021-10-08,-0.01,-0.04,-300.0,True
BYRN,2021-06-30,0.02,0.16,700.0,True
BYRN,2021-02-26,0.1,-0.11,-210.0,True
BZAI,2026-05-14,-0.13,,,False
BZAI,2026-03-24,-0.2,-0.03,85.0,True
BZAI,2025-11-13,-0.18,-0.25,-36.99,True
BZAI,2025-08-14,-0.26,-0.28,-5.66,True
BZAI,2025-05-14,-0.18,-1.61,-794.44,True
BZAI,2025-03-27,-0.66,-0.38,42.42,True
BZH,2026-07-30,-0.3,,,False
BZH,2026-04-30,-0.74,-0.03,95.96,True
BZH,2026-01-29,-0.49,-1.05,-111.55,True
BZH,2025-11-13,0.8,1.08,35.62,True
BZH,2025-07-31,0.42,0.3,-27.86,True
BZH,2025-05-01,0.27,0.44,62.19,True
BZH,2025-01-30,0.31,0.1,-67.48,True
BZH,2024-11-13,1.35,1.74,28.84,True
BZH,2024-08-01,0.84,0.89,6.04,True
BZH,2024-05-01,0.91,1.03,14.08,True
BZH,2024-02-01,0.71,0.7,-0.7,True
BZH,2023-11-16,1.39,1.8,29.3,True
BZH,2023-07-27,0.88,1.43,61.81,True
BZH,2023-04-27,0.82,1.14,39.44,True
BZH,2023-02-02,0.74,0.82,10.81,True
BZH,2022-11-10,2.06,2.85,38.47,True
BZH,2022-07-28,1.42,1.76,24.02,True
BZH,2022-04-28,1.05,1.48,40.8,True
BZH,2022-01-27,0.67,1.14,68.7,True
BZH,2021-11-10,0.82,1.59,93.31,True
BZH,2021-07-29,0.9,1.24,38.16,True
BZH,2021-04-29,0.56,0.83,46.44,True
BZH,2021-01-28,0.3,0.41,39.42,True
BZH,2020-11-12,0.58,0.85,47.1,True
BZH,2020-07-30,-0.09,0.59,759.0,True
BZFD,2026-05-07,-0.27,,,False
BZFD,2026-03-12,0.03,-0.72,-2500.0,True
BZFD,2025-11-06,-0.06,-0.2,-233.33,True
BZFD,2025-08-07,-0.23,-0.28,-21.74,True
BZFD,2023-11-02,-0.32,-0.36,-12.5,True
BZFD,2023-08-08,-0.52,-0.51,1.54,True
BZFD,2023-05-09,-0.96,-1.04,-8.33,True
BZFD,2023-03-13,-0.08,0.16,300.0,True
BZFD,2022-11-14,-0.67,-0.76,-14.0,True
BZFD,2022-08-09,-0.52,-0.68,-30.77,True
BZFD,2022-05-16,-0.85,-1.32,-54.69,True
BZFD,2022-03-30,-0.68,5.92,969.88,True
C,2026-07-14,2.57,,,False
C,2026-04-14,2.6,3.06,17.91,True
C,2026-01-14,1.62,1.24,-23.43,True
C,2025-10-14,1.93,2.26,17.44,True
C,2025-07-15,1.59,2.04,28.26,True
C,2025-04-15,1.85,1.96,5.93,True
C,2025-01-15,1.24,1.35,8.7,True
C,2024-10-15,1.32,1.52,15.76,True
C,2024-07-12,1.39,1.56,11.58,True
C,2024-04-12,1.27,1.79,41.0,True
C,2024-01-12,0.69,0.84,21.41,True
C,2023-10-12,1.22,1.52,24.2,True
C,2023-07-14,1.38,1.37,-0.91,True
C,2023-04-14,1.7,1.86,9.3,True
C,2023-01-13,1.21,1.16,-3.9,True
C,2022-10-14,1.43,1.63,14.28,True
C,2022-07-15,1.67,2.3,37.48,True
C,2022-04-14,1.41,2.02,43.5,True
C,2022-01-14,1.63,1.46,-10.3,True
C,2021-10-14,1.79,2.15,20.43,True
C,2021-07-14,1.89,2.84,50.2,True
C,2021-04-15,2.53,3.62,43.03,True
C,2021-01-15,1.31,2.07,58.04,True
C,2020-10-13,0.87,1.4,60.38,True
C,2020-07-14,0.32,0.51,58.07,True
BYSI,2026-05-12,,,,False
BYSI,2022-04-14,-0.22,-0.24,-10.77,True
BYSI,2021-12-30,-0.3,-0.47,-58.43,True
BYSI,2021-09-10,-0.29,-0.49,-70.43,True
BYSI,2021-06-16,-0.57,-0.44,22.81,True
BYSI,2021-04-30,-0.43,-0.52,-20.0,True
BYSI,2020-11-17,-0.52,-0.48,7.69,True
BYSI,2020-09-02,-0.59,-0.46,22.03,True
BYSI,2020-06-11,-0.46,-0.58,-24.73,True
BYSI,2020-04-30,-0.52,-0.52,,True
BYSI,2019-12-18,-0.3,-0.37,-23.33,True
BYSI,2019-12-17,-0.55,-0.39,29.09,True
BYSI,2019-09-18,-0.53,-0.32,39.62,True
BYSI,2019-07-10,-0.63,-0.32,49.21,True
BYSI,2019-04-30,-0.55,-0.64,-16.36,True
BYSI,2018-10-23,-0.7,-0.54,22.86,True
BYSI,2018-06-21,-0.73,-0.61,16.44,True
BYSI,2018-04-03,-0.79,-0.68,13.92,True
BYSI,2017-11-09,-0.69,-0.68,1.45,True
BYSI,2017-08-21,-0.24,-0.39,-62.5,True
BYSI,2017-05-22,-0.27,-0.29,-6.67,True
BYSI,2017-04-28,-0.17,-0.21,-23.53,True
CABA,2026-05-14,-0.39,,,False
CABA,2026-03-23,-0.47,-0.4,14.12,True
CABA,2025-11-10,-0.46,-0.44,3.88,True
CABA,2025-08-07,-0.61,-0.73,-19.35,True
CABA,2025-05-15,-0.66,-0.71,-7.4,True
CABA,2025-03-31,-0.63,-0.65,-3.76,True
CABA,2024-11-14,-0.61,-0.62,-2.17,True
CABA,2024-08-08,-0.57,-0.56,2.0,True
CABA,2024-05-15,-0.48,-0.51,-5.42,True
CABA,2024-03-21,-0.39,-0.46,-17.28,True
CABA,2023-11-09,-0.42,-0.37,10.96,True
CABA,2023-08-10,-0.42,-0.37,12.6,True
CABA,2023-05-11,-0.47,-0.45,4.76,True
CABA,2023-03-16,-0.44,-0.52,-19.08,True
CABA,2022-11-10,-0.47,-0.39,17.02,True
CABA,2022-08-11,-0.5,-0.45,10.0,True
CABA,2022-05-12,-0.53,-0.45,15.09,True
CABA,2022-03-17,-0.52,-0.49,5.16,True
CABA,2021-11-01,-0.48,-0.45,6.25,True
CABA,2021-08-05,-0.41,-0.45,-9.76,True
CABA,2021-05-03,-0.38,-0.41,-7.89,True
CABA,2021-03-16,-0.37,-0.4,-8.11,True
CABA,2020-11-10,-0.44,-0.36,18.18,True
CABA,2020-08-06,-0.39,-0.35,10.26,True
CABA,2020-05-12,-0.23,-0.33,-43.48,True
CABO,2026-07-30,9.2,,,False
CABO,2026-04-30,5.59,6.12,9.46,True
CABO,2026-02-26,10.42,10.41,-0.04,True
CABO,2025-11-06,9.25,18.89,104.22,True
CABO,2025-07-31,8.23,7.73,-6.03,True
CABO,2025-05-01,12.21,12.58,3.07,True
CABO,2025-02-27,11.89,18.82,58.27,True
CABO,2024-11-07,9.01,7.58,-15.86,True
CABO,2024-08-01,11.52,10.29,-10.65,True
CABO,2024-05-02,10.75,10.23,-4.82,True
CABO,2024-02-22,12.59,12.0,-4.68,True
CABO,2023-11-02,12.41,10.41,-16.11,True
CABO,2023-08-03,12.63,11.45,-9.33,True
CABO,2023-05-04,13.86,11.49,-17.12,True
CABO,2023-02-23,12.05,-10.64,-188.32,True
CABO,2022-11-03,12.41,11.6,-6.54,True
CABO,2022-08-04,13.04,11.95,-8.34,True
CABO,2022-05-05,11.31,12.97,14.63,True
CABO,2022-02-24,11.77,10.57,-10.19,True
CABO,2021-11-04,12.59,8.56,-32.03,True
CABO,2021-08-09,11.48,17.79,55.01,True
CABO,2021-05-06,10.59,11.81,11.54,True
CABO,2021-02-25,12.06,8.09,-32.93,True
CABO,2020-11-05,10.93,11.35,3.87,True
CABO,2020-08-06,9.52,11.11,16.74,True
CAC,2026-07-28,1.29,,,False
CAC,2026-04-28,1.25,1.29,3.41,True
CAC,2026-01-27,1.32,1.33,0.76,True
CAC,2025-10-28,1.19,1.24,4.2,True
CAC,2025-07-29,1.11,0.89,-19.46,True
CAC,2025-05-06,0.99,0.95,-3.55,True
CAC,2025-01-28,0.89,1.03,16.38,True
CAC,2024-10-29,0.83,0.94,13.6,True
CAC,2024-07-30,0.71,0.82,15.9,True
CAC,2024-04-30,0.71,0.86,21.99,True
CAC,2024-01-30,0.8,0.85,6.25,True
CAC,2023-10-31,0.75,0.96,28.86,True
CAC,2023-07-25,0.81,0.86,6.58,True
CAC,2023-04-25,0.88,0.88,0.34,True
CAC,2023-01-31,1.04,1.05,0.99,True
CAC,2022-10-25,1.06,0.98,-7.55,True
CAC,2022-07-26,1.08,1.03,-4.33,True
CAC,2022-04-26,0.98,1.14,15.76,True
CAC,2022-01-25,1.01,1.12,11.14,True
CAC,2021-10-26,1.01,0.98,-3.43,True
CAC,2021-07-27,1.11,1.22,9.79,True
CAC,2021-04-27,1.01,1.32,30.99,True
CAC,2021-01-26,0.96,1.23,28.7,True
CAC,2020-10-27,0.83,1.18,42.17,True
CAC,2020-07-28,0.73,0.74,1.7,True
CACC,2026-07-30,11.22,,,False
CACC,2026-05-05,10.51,10.71,1.87,True
CACC,2026-01-29,9.85,11.35,15.19,True
CACC,2025-10-30,9.45,10.28,8.75,True
CACC,2025-07-31,9.83,8.56,-12.92,True
CACC,2025-04-30,9.67,9.35,-3.28,True
CACC,2025-01-30,7.93,10.17,28.25,True
CACC,2024-10-30,9.05,8.79,-2.91,True
CACC,2024-07-31,8.91,10.29,15.45,True
CACC,2024-04-30,9.13,9.28,1.61,True
CACC,2024-01-31,7.34,10.06,37.1,True
CACC,2023-10-30,8.75,10.7,22.32,True
CACC,2023-08-01,9.79,10.69,9.17,True
CACC,2023-05-01,10.33,9.71,-6.02,True
CACC,2023-01-31,10.06,11.74,16.67,True
CACC,2022-11-01,12.93,13.36,3.31,True
CACC,2022-08-01,12.2,13.92,14.07,True
CACC,2022-05-02,11.97,13.76,14.95,True
CACC,2022-01-31,12.37,14.26,15.28,True
CACC,2021-11-01,12.16,13.84,13.82,True
CACC,2021-07-29,10.47,13.71,30.99,True
CACC,2021-04-29,8.3,9.64,16.2,True
CACC,2021-02-01,7.44,10.75,44.49,True
CACC,2020-10-29,6.87,9.36,36.32,True
CACC,2020-07-30,6.78,8.63,27.24,True
CACI,2026-08-05,7.33,,,False
CACI,2026-04-22,6.93,7.27,4.95,True
CACI,2026-01-21,6.5,6.81,4.75,True
CACI,2025-10-22,6.17,6.85,11.04,True
CACI,2025-08-06,6.58,8.4,27.73,True
CACI,2025-04-23,5.6,6.23,11.3,True
CACI,2025-01-22,5.2,5.95,14.42,True
CACI,2024-10-23,5.04,5.93,17.66,True
CACI,2024-08-07,5.93,6.61,11.45,True
CACI,2024-04-24,5.54,5.74,3.65,True
CACI,2024-01-24,4.48,4.36,-2.72,True
CACI,2023-10-25,4.55,4.36,-4.08,True
CACI,2023-08-09,4.9,5.3,8.14,True
CACI,2023-04-26,4.66,4.92,5.67,True
CACI,2023-01-25,4.34,4.28,-1.31,True
CACI,2022-10-26,4.25,4.36,2.48,True
CACI,2022-08-10,3.88,3.93,1.21,True
CACI,2022-04-27,4.8,4.64,-3.34,True
CACI,2022-01-26,4.45,4.39,-1.33,True
CACI,2021-10-27,4.11,4.24,3.07,True
CACI,2021-08-11,5.55,5.74,3.45,True
CACI,2021-04-21,3.7,4.78,29.12,True
CACI,2021-01-27,3.61,4.18,15.88,True
CACI,2020-10-28,3.05,3.67,20.41,True
CACI,2020-08-12,3.47,3.68,6.15,True
CADL,2026-05-12,-0.33,,,False
CADL,2026-03-12,-0.23,-0.29,-23.83,True
CADL,2025-11-13,-0.16,-0.23,-37.09,True
CADL,2025-08-14,-0.25,-0.09,63.75,True
CADL,2025-05-13,-0.35,0.13,136.64,True
CADL,2025-03-13,-0.23,-0.23,-0.65,True
CADL,2024-03-28,-0.16,-0.38,-137.5,True
CADL,2023-11-09,-0.19,-0.29,-52.63,True
CADL,2023-08-10,-0.37,-0.33,10.81,True
CADL,2023-05-11,-0.35,-0.3,14.29,True
CADL,2023-03-30,-0.39,-0.26,32.71,True
CADL,2022-11-10,-0.36,-0.31,13.05,True
CADL,2022-08-05,-0.43,-0.32,27.24,True
CADL,2022-05-12,-0.31,-0.32,-3.97,True
CADL,2022-03-29,-0.24,-0.21,11.04,True
CADL,2021-11-12,-0.29,-0.34,-16.12,True
CADL,2021-09-08,-0.23,-0.4,-74.95,True
CAI,2026-05-07,-0.02,,,False
CAI,2026-02-26,0.1,0.28,168.69,True
CAI,2025-11-05,-0.16,0.08,149.09,True
CAI,2025-08-12,-0.22,-1.11,-411.18,True
CALC,2026-03-03,-0.41,-0.69,-67.27,True
CALC,2025-11-12,-0.41,-0.52,-26.06,True
CALC,2025-08-12,-0.35,-0.4,-14.29,True
CALC,2025-05-14,-0.3,-0.36,-20.0,True
CALC,2025-03-27,-0.35,-1.22,-246.1,True
CALC,2024-11-13,-0.5,-0.5,-0.67,True
CALC,2024-08-12,-0.53,-0.36,31.65,True
CALC,2024-05-13,-0.74,0.01,101.35,True
CALC,2024-03-28,-1.0,-0.23,77.0,True
CALC,2023-11-09,-1.14,-0.82,28.07,True
CALC,2023-08-10,-1.04,-1.11,-6.22,True
CALC,2023-05-12,-0.73,-3.41,-366.66,True
CAH,2026-08-18,2.41,,,False
CAH,2026-04-30,2.34,1.69,-27.68,True
CAH,2026-02-05,2.37,2.63,11.17,True
CAH,2025-10-30,2.17,2.55,17.6,True
CAH,2025-08-12,2.03,2.08,2.36,True
CAH,2025-05-01,1.69,2.1,23.95,True
CAH,2025-01-30,1.76,1.93,9.39,True
CAH,2024-11-01,1.62,1.88,15.88,True
CAH,2024-08-14,1.73,1.84,6.27,True
CAH,2024-05-02,1.95,2.08,6.63,True
CAH,2024-02-01,1.6,1.82,14.0,True
CAH,2023-11-03,1.41,1.73,22.98,True
CAH,2023-08-15,1.48,1.55,4.86,True
CAH,2023-05-04,1.49,1.74,16.77,True
CAH,2023-02-02,1.14,1.32,15.33,True
CAH,2022-11-04,0.97,1.2,24.12,True
